Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z1pk61td,,,Collection,,,,,,The Inad Theater Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz1pk61td
ark:/13030/m5cg7ggb,ark:/21198/z1pk61td,,Work,278.0,0278.01.0646,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/17969_ca_object_representations_media_145737_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/86487_ca_object_representations_media_145737_original.jpg,https://palarchive.org/index.php/Detail/objects/196306/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:48,10 March 2021 at 15:41:09,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5cg7ggb/manifest
ark:/13030/m5898z7q,ark:/21198/z1pk61td,,Work,278.0,0278.01.0647,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/51904_ca_object_representations_media_145738_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/15180_ca_object_representations_media_145738_original.jpg,https://palarchive.org/index.php/Detail/objects/196307/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:48,10 March 2021 at 15:41:10,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5898z7q/manifest
ark:/13030/m5n08zv3,ark:/21198/z1pk61td,,Work,278.0,0278.01.0648,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/20547_ca_object_representations_media_145739_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/17328_ca_object_representations_media_145739_original.jpg,https://palarchive.org/index.php/Detail/objects/196308/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:48,10 March 2021 at 15:41:10,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5n08zv3/manifest
ark:/13030/m5w45npj,ark:/21198/z1pk61td,,Work,278.0,0278.01.0649,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/59755_ca_object_representations_media_145740_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/34571_ca_object_representations_media_145740_original.jpg,https://palarchive.org/index.php/Detail/objects/196309/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:10,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5w45npj/manifest
ark:/13030/m53z6007,ark:/21198/z1pk61td,,Work,278.0,0278.01.0650,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/19883_ca_object_representations_media_145741_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/22780_ca_object_representations_media_145741_original.jpg,https://palarchive.org/index.php/Detail/objects/196310/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:10,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53z6007/manifest
ark:/13030/m5065798,ark:/21198/z1pk61td,,Work,278.0,0278.01.0651,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/93785_ca_object_representations_media_145742_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/26906_ca_object_representations_media_145742_original.jpg,https://palarchive.org/index.php/Detail/objects/196311/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:11,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5065798/manifest
ark:/13030/m5m11xs5,ark:/21198/z1pk61td,,Work,278.0,0278.01.0652,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/8125_ca_object_representations_media_145743_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/37043_ca_object_representations_media_145743_original.jpg,https://palarchive.org/index.php/Detail/objects/196312/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:11,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m11xs5/manifest
ark:/13030/m57b1x2f,ark:/21198/z1pk61td,,Work,278.0,0278.01.0653,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/49444_ca_object_representations_media_145744_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/29973_ca_object_representations_media_145744_original.jpg,https://palarchive.org/index.php/Detail/objects/196313/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:11,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57b1x2f/manifest
ark:/13030/m5g8160b,ark:/21198/z1pk61td,,Work,278.0,0278.01.0654,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,3831.0,5806.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/66410_ca_object_representations_media_145745_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/73722_ca_object_representations_media_145745_original.jpg,https://palarchive.org/index.php/Detail/objects/196314/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:11,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5g8160b/manifest
ark:/13030/m5bh0f92,ark:/21198/z1pk61td,,Work,278.0,0278.01.0655,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,5806.0,3831.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/76464_ca_object_representations_media_145747_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/68698_ca_object_representations_media_145747_original.jpg,https://palarchive.org/index.php/Detail/objects/196315/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:12,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bh0f92/manifest
ark:/13030/m5v48mm2,ark:/21198/z1pk61td,,Work,278.0,0278.01.0656,The Inad Theater Collection,Inad Theater Sub-collection 1: Photos,"مسرحية وبعدين""، صورة من عرض مسرحي، مسرح عناد، 2001""","""Until When?!"", a Photograph of a Theatrical Performance by Inad Theatre, 2001","A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.|~|صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",,color photographs,ara,still image,2001; Date created,2001,,,Culture and Arts,,image/jpeg,5806.0,3831.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/26236_ca_object_representations_media_145749_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/5/7/68626_ca_object_representations_media_145749_original.jpg,https://palarchive.org/index.php/Detail/objects/196316/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,good; 224,No,The Inad Theater Collection | Inad Theater Sub-collection 1: Photos,4 November 2019 at 15:06:49,10 March 2021 at 15:41:12,"A colour photograph of Inad Theatre's play, ""Until When?!"". Written by Inad group and directed by Raʿida Ghazâleh, this play ran at Amman International Theatre Festival in 2001, featuring a cast of Palestinian actors including, Abir and Khaled al-Maṣu, Manal Awad, Nicola Ruzainy, and Samy al-Mitwasy. This production also won Dr Louis Awad Award at the Egyptian Amateur Theater Association.","صورة ملونة من عرض لمسرحية ""وبعدين؟"" من إنتاج وتأليف مسرح عناد وإخراج رائدة غزالة وتمثيل كل من خالد وعبير المصو، وسامي المتواسي ومنال عوض، ونقولا زريني. قُدمت المسرحية في الجمعية المصرية لهواة المسرح وحصلت على جائزة الدكتور لويس عوض، كما وعُرضت ضمن مهرجان أيام عمان المسرحية عام 2001.",color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5v48mm2/manifest
