Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/13030/m5qs2p53,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0081,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة أشخاص من عائلة السيدة لميس أبو نحلة,A Photograph of People from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a group of people from her family.   |~|(صورة ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة اثناء رحلة الى مصر. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,color photographs,ara,still image,,,,,,,image/jpeg,1280.0,1584.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/51840_ca_object_representations_media_164441_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/25106_ca_object_representations_media_164441_original.jpg,https://palarchive.org/index.php/Detail/objects/184485/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:50,10 March 2021 at 15:47:05,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a group of people from her family.",(صورة ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة اثناء رحلة الى مصر. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qs2p53/manifest
ark:/13030/m5bp7tqc,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0082,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة أشخاص من عائلة السيدة لميس أبو نحلة,A Photograph of People from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a group of people from her family.   |~|(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1570.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/21612_ca_object_representations_media_164443_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/3607_ca_object_representations_media_164443_original.jpg,https://palarchive.org/index.php/Detail/objects/184486/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:05,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a group of people from her family.",(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bp7tqc/manifest
ark:/13030/m5md6r0g,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0083,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,طفل من عائلة لميس أبو نحلة,A Photograph of a Child from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a child from her family. |~|(صورة ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,color photographs,ara,still image,,,,,,,image/jpeg,1280.0,1563.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/42705_ca_object_representations_media_164445_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/80680_ca_object_representations_media_164445_original.jpg,https://palarchive.org/index.php/Detail/objects/184487/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:05,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a child from her family.",(صورة ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5md6r0g/manifest
ark:/13030/m5gn609k,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0084,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة أشخاص من عائلة السيدة لميس أبو نحلة,A Photograph of People from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a group of people from her family.   |~|(صورة ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,color photographs,ara,still image,,,,,,,image/jpeg,1280.0,1589.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/34335_ca_object_representations_media_164447_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/15988_ca_object_representations_media_164447_original.jpg,https://palarchive.org/index.php/Detail/objects/184488/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:06,"Found in the Lamis abu Nahleh Collection, this colour photograph shows a group of people from her family.",(صورة ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,color photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5gn609k/manifest
ark:/13030/m56x732b,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0085,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة أشخاص من عائلة السيدة لميس أبو نحلة,A Photograph of People from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.   |~|(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1293.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/47101_ca_object_representations_media_164448_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/31256_ca_object_representations_media_164448_original.jpg,https://palarchive.org/index.php/Detail/objects/184489/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:06,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.",(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm56x732b/manifest
ark:/13030/m5bw57qn,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0086,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,صورة منزل,A Photograph of a House,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a house.|~|(صورة غير ملونة، يظهر فيها منزل. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1304.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/55118_ca_object_representations_media_164449_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/62271_ca_object_representations_media_164449_original.jpg,https://palarchive.org/index.php/Detail/objects/184490/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:06,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a house.",(صورة غير ملونة، يظهر فيها منزل. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5bw57qn/manifest
ark:/13030/m57736b2,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0087,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة أشخاص من عائلة السيدة لميس أبو نحلة,A Photograph of a Group of People from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.   |~|(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1881.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/75870_ca_object_representations_media_164450_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/98946_ca_object_representations_media_164450_original.jpg,https://palarchive.org/index.php/Detail/objects/184491/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:07,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.",(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm57736b2/manifest
ark:/13030/m5356bdt,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0088,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,اطفال من عائلة السيدة لميس أبو نحلة,A Photograph of Children from Lamis abu Nahleh's Family,A black-and-white photograph of children from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها مجموعة من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1274.0,1920.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/44638_ca_object_representations_media_164451_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/42813_ca_object_representations_media_164451_original.jpg,https://palarchive.org/index.php/Detail/objects/184492/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:07,A black-and-white photograph of children from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها مجموعة من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5356bdt/manifest
ark:/13030/m5q031sr,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0089,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,رجل وامرأة اثناء حفل زفافهما من عائلة السيدة لميس أبو نحلة,A Photograph of a Married Couple from Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a married couple from her family.|~|(صورة غير ملونة، يظهر فيها رجل وامرأه اثناء حفل زفافهما من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,832.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/8577_ca_object_representations_media_164452_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/21199_ca_object_representations_media_164452_original.jpg,https://palarchive.org/index.php/Detail/objects/184493/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:07,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a married couple from her family.",(صورة غير ملونة، يظهر فيها رجل وامرأه اثناء حفل زفافهما من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5q031sr/manifest
ark:/13030/m5m11xfp,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0090,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,صورة شخصية,A Portrait of a Man,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a man. |~|(صورة شخصية غير ملونة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,841.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/67572_ca_object_representations_media_164454_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/45523_ca_object_representations_media_164454_original.jpg,https://palarchive.org/index.php/Detail/objects/184494/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:07,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a man.",(صورة شخصية غير ملونة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5m11xfp/manifest
ark:/13030/m55z01zj,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0091,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,[BLANK],[BLANK],,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,1887.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/13457_ca_object_representations_media_164455_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/98956_ca_object_representations_media_164455_original.jpg,https://palarchive.org/index.php/Detail/objects/184495/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:08,,,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55z01zj/manifest
ark:/13030/m5tj6cqk,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0092,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,الاعتصام في جامعة بيرزيت، 28 شباط 1969,A Sit-In at Birzeit University,A black-and-white photograph showing a sit-in at Birzeit University. |~|صورة غير ملونة، يظهر فيها مجموعة طلاب اثناء الاعتصام في جامعة بيرزيت بتاريخ 28 شباط 1969. وجدت في مجموعة لميس أبو نحلة,,black-and-white photographs,ara,still image,28 February 1969; Date created,1969-02-28,,,,,image/jpeg,1280.0,1913.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/14699_ca_object_representations_media_164457_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/68944_ca_object_representations_media_164457_original.jpg,https://palarchive.org/index.php/Detail/objects/184496/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:51,10 March 2021 at 15:47:08,A black-and-white photograph showing a sit-in at Birzeit University.,صورة غير ملونة، يظهر فيها مجموعة طلاب اثناء الاعتصام في جامعة بيرزيت بتاريخ 28 شباط 1969. وجدت في مجموعة لميس أبو نحلة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5tj6cqk/manifest
ark:/13030/m53g2fp7,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0093,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,مجموعة اشخاص من عائلة السيدة لميس أبو نحلة,A Photograph of Lamis abu Nahleh's Family,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.   |~|(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة",,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1267.0,1920.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/9629_ca_object_representations_media_164459_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/65867_ca_object_representations_media_164459_original.jpg,https://palarchive.org/index.php/Detail/objects/184497/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:52,10 March 2021 at 15:47:08,"Found in the Lamis abu Nahleh Collection, this black-and-white photograph shows a group of people from her family.",(صورة غير ملونة، يظهر فيها مجموعة أشخاص من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm53g2fp7/manifest
ark:/13030/m5ps5n08,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0094,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,طفل من عائلة السيدة لميس أبو نحلة,A Photograph of a Child from Lamis abu Nahleh's Family,A black-and-white photograph of a child from Lamis abu Nahleh's family. |~|(صورة غير ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,861.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/67944_ca_object_representations_media_164460_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/79790_ca_object_representations_media_164460_original.jpg,https://palarchive.org/index.php/Detail/objects/184498/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:52,10 March 2021 at 15:47:08,A black-and-white photograph of a child from Lamis abu Nahleh's family.,(صورة غير ملونة، يظهر فيها طفل من عائلة السيدة لميس أبو نحلة. وجدت في مجموعة لميس أبو نحلة (لا تتوفر عنهم أي معلومة,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5ps5n08/manifest
ark:/13030/m5230krx,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0095,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,حفل زفاف صبحي ولوريس ابو نحلة,Ṣubhi and Luris Abu Nahleh's Wedding,A black-and-white postcard featuring a photograph of Ṣubhi and Luris Abu Nahleh's wedding addressed to Yaʿqub Abu Nahleh.|~|بطاقة بريدية تتضمن صورة غير ملونة، مرسلة إلى يعقوب ابو نحلة يظهر فيها صبحي ولوريس ابو نحلة في حفل زفافهما.,,black-and-white photographs,ara,still image,,,,,,"أخي العزيز يعقوب هكذا كان وما زال القدر لنصبر إلى أن يقضي بلقاء عسى أن يكون قريبا. ليكن هذا الرسم امامكم رمز حب واخلاص، حب لن تخبو ناره من قلبي ما دام شريانه ينبض. مع أطيب تحياتي للوالدة الكريمة (...) (...) الاعزاء قبلم عني. من أخويك صبحي ولوريس ابو نحلة|~|Dear brother Yaʿqub  This was and still is destiny Let us be patient until we meet soon. Let this portrait be before you a symbol of love and sincerity, a love whose fire will not fade from my heart as long as its artery is beating. With my best regards to the honourable mother (...) (...) dears, kiss them for me. From your two siblings Ṣubhi and Luris Abu Nahleh",image/jpeg,1280.0,814.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/64147_ca_object_representations_media_164461_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/68876_ca_object_representations_media_164461_original.jpg,https://palarchive.org/index.php/Detail/objects/184499/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:52,10 March 2021 at 15:47:09,A black-and-white postcard featuring a photograph of Ṣubhi and Luris Abu Nahleh's wedding addressed to Yaʿqub Abu Nahleh.,بطاقة بريدية تتضمن صورة غير ملونة، مرسلة إلى يعقوب ابو نحلة يظهر فيها صبحي ولوريس ابو نحلة في حفل زفافهما.,black-and-white photographs,أخي العزيز يعقوب هكذا كان وما زال القدر لنصبر إلى أن يقضي بلقاء عسى أن يكون قريبا. ليكن هذا الرسم امامكم رمز حب واخلاص، حب لن تخبو ناره من قلبي ما دام شريانه ينبض. مع أطيب تحياتي للوالدة الكريمة (...) (...) الاعزاء قبلم عني. من أخويك صبحي ولوريس ابو نحلة,"Dear brother Yaʿqub  This was and still is destiny Let us be patient until we meet soon. Let this portrait be before you a symbol of love and sincerity, a love whose fire will not fade from my heart as long as its artery is beating. With my best regards to the honourable mother (...) (...) dears, kiss them for me. From your two siblings Ṣubhi and Luris Abu Nahleh",,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5230krx/manifest
ark:/13030/m5zq1z5h,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0096,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,وداد وجريس في حفل زفافهما,Widad and Jurais on their Wedding Day,A black-and-white photograph showing Widad and Jurais on their wedding day. |~|صورة غير ملونة يظهر فيها وداد وجريس خلال حفل زفافهما.,,black-and-white photographs,ara,still image,,,,,,نهدي هذه الصورة الى عمنا العزيز فؤاد وعائلته هذه الصورة  وداد وعريسها جريس (...) وكل عام وانتم بخير  فؤاد|~|We gift this photograph to our dear uncle Fuʿad and his family  This photograph  Widad and her groom Jurais  And may you be fine each year Fuʿad,image/jpeg,1280.0,837.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/3347_ca_object_representations_media_164463_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/32551_ca_object_representations_media_164463_original.jpg,https://palarchive.org/index.php/Detail/objects/184500/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:52,10 March 2021 at 15:47:09,A black-and-white photograph showing Widad and Jurais on their wedding day.,صورة غير ملونة يظهر فيها وداد وجريس خلال حفل زفافهما.,black-and-white photographs,نهدي هذه الصورة الى عمنا العزيز فؤاد وعائلته هذه الصورة  وداد وعريسها جريس (...) وكل عام وانتم بخير  فؤاد,We gift this photograph to our dear uncle Fuʿad and his family  This photograph  Widad and her groom Jurais  And may you be fine each year Fuʿad,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5zq1z5h/manifest
ark:/13030/m5259970,ark:/21198/z1ms9cf6,,Work,262.0,0262.01.0097,The Lamis abu Nahleh Collection,Lamis abu Nahleh Sub-collection 1: Photographs,فوزي ماهلي وعروسته في حفل زفافهما,Fuzi Mahli and his Bride on their Wedding Day,A black-and-white photograph showing Fuzi Mahli and his bride on their wedding day.  This photograph was sent to Yaʿqub Abu Nahleh.  |~|بطاقة بريدية تتضمن صورة غير ملونة يظهر عليها فوزي ماهلي وعروسته، وهذه البطاقة تم ارسالها الى يعقوب نحلة.,,black-and-white photographs,ara,still image,,,,,,,image/jpeg,1280.0,824.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/63581_ca_object_representations_media_164465_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/6/4/4/29993_ca_object_representations_media_164465_original.jpg,https://palarchive.org/index.php/Detail/objects/184501/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,loan,medium; 225,No,The Lamis abu Nahleh Collection | Lamis abu Nahleh Sub-collection 1: Photographs,30 September 2019 at 13:36:52,10 March 2021 at 15:47:09,A black-and-white photograph showing Fuzi Mahli and his bride on their wedding day.  This photograph was sent to Yaʿqub Abu Nahleh.,بطاقة بريدية تتضمن صورة غير ملونة يظهر عليها فوزي ماهلي وعروسته، وهذه البطاقة تم ارسالها الى يعقوب نحلة.,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5259970/manifest
