Item ARK,Parent ARK,File Name,Object Type,coll id,AltIdentifier.local,Collection,Series,AltTitle.other,Title,Description.note,References,Genre,Language,Type.typeOfResource,Date.created,Date.normalized,Note,Subject.coordinates,Subject topic,Inscription-NO,media.format,media.height,media.width,Thumbnail,IIIF Access URL,External item record,Repository,Rights.servicesContact,Acquisition method,Physical status,Violent Content,Series & Collection,Creation date/time,Last modification date/time,Description (Eng),Description (Ara),Genre (old),Inscription (old),Inscription 2 (old),Alt Title,Program,IIIF Manifest URL
ark:/21198/z16q7gvn,,,Collection,,,,,,The Daniel Hughes Collection,,,,,,,,,,,,,,,,,,The Palestinian Museum Digital Archive,info@palarchive.org,,,,,,,,,,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fz16q7gvn
ark:/13030/m52w06z0,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0081,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,لافتة محلات مشلخون لخدمة السائقين,A Billboard of al-Mashlakhon Stores for Drivers Service,"A black-and-white photograph, featuring a billboard of al-Mashlakhon Stores for car spares, fluid, and all kinds of car filters, the store is supervised by al-Mashlakhon and Sons in Beit Sahour. This photograph was found among the archive of the Journalist Danial H.  |~|صورة غير ملونة، يظهر فيها لافتة لمحلات مشلخون لغيارات زيوت وفلات لجميع السيارات بأنواعها بإدارة مشلخون واولاده في بيت ساحور. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,,,,"[31.697836,35.22853]",,,image/jpeg,1601.0,2533.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/43519_ca_object_representations_media_143273_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/57536_ca_object_representations_media_143273_original.jpg,https://palarchive.org/index.php/Detail/objects/182855/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:16,10 March 2021 at 15:22:31,"A black-and-white photograph, featuring a billboard of al-Mashlakhon Stores for car spares, fluid, and all kinds of car filters, the store is supervised by al-Mashlakhon and Sons in Beit Sahour. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها لافتة لمحلات مشلخون لغيارات زيوت وفلات لجميع السيارات بأنواعها بإدارة مشلخون واولاده في بيت ساحور. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm52w06z0/manifest
ark:/13030/m5qk5839,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0082,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رجلان في بلدة بيت ساحور,"Two Men from the Town of Beit Sahour, 1989","A black-and-white photograph, featuring two men while drinking coffee in a coffee shop in the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها رجلين يحتسيان قهوة في المقهى بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1685.0,2547.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/85087_ca_object_representations_media_143274_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/85569_ca_object_representations_media_143274_original.jpg,https://palarchive.org/index.php/Detail/objects/182856/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:16,10 March 2021 at 15:22:31,"A black-and-white photograph, featuring two men while drinking coffee in a coffee shop in the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها رجلين يحتسيان قهوة في المقهى بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5qk5839/manifest
ark:/13030/m5g23rn5,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0083,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رسومات فلكلورية فلسطينية,"Palestinian Folkloric Paintings, 1989","A black-and-white photograph, featuring Palestinian Folkloric Paintings on the walls of Beit Sahour's school in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها رسومات فلكلورية فلسطينية على جدار مدرسة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1693.0,2488.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/24552_ca_object_representations_media_143275_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/67766_ca_object_representations_media_143275_original.jpg,https://palarchive.org/index.php/Detail/objects/182857/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:16,10 March 2021 at 15:22:32,"A black-and-white photograph, featuring Palestinian Folkloric Paintings on the walls of Beit Sahour's school in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها رسومات فلكلورية فلسطينية على جدار مدرسة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5g23rn5/manifest
ark:/13030/m5995zth,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0084,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رجل وطفل من بلدة بيت ساحور,"A Man and a Child from the Town of Beit Sahour, 1989","A black-and-white photograph, featuring a man and a child sitting on their house's rooftop in the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها رجل وطفل يجلسان على سطح منزل في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1689.0,2531.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/84305_ca_object_representations_media_143276_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/58920_ca_object_representations_media_143276_original.jpg,https://palarchive.org/index.php/Detail/objects/182858/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:16,10 March 2021 at 15:22:32,"A black-and-white photograph, featuring a man and a child sitting on their house's rooftop in the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها رجل وطفل يجلسان على سطح منزل في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5995zth/manifest
ark:/13030/m51w35rq,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0085,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,مجموعة أشخاص من بلدة بيت ساحور,"A Group of People from the Town of Beit Sahour, 1989","A black-and-white photograph, featuring a group of people and a man accompanied by a child while sitting on their rooftop in the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها مجموعة أشخاص ورجل وطفل يجلسان على سطح منزل في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1692.0,2532.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/24254_ca_object_representations_media_143277_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/5370_ca_object_representations_media_143277_original.jpg,https://palarchive.org/index.php/Detail/objects/182859/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:32,"A black-and-white photograph, featuring a group of people and a man accompanied by a child while sitting on their rooftop in the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها مجموعة أشخاص ورجل وطفل يجلسان على سطح منزل في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51w35rq/manifest
ark:/13030/m51p5rz4,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0086,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,طلاب من مدرسة بيت ساحور، 1989,"Students from the School of Beit Sahour, 1989","A black-and-white photograph, featuring the students of Beit Sahour's school in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهرفيها طلاب من مدرسة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1701.0,2457.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/20569_ca_object_representations_media_143278_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/9026_ca_object_representations_media_143278_original.jpg,https://palarchive.org/index.php/Detail/objects/182860/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:32,"A black-and-white photograph, featuring the students of Beit Sahour's school in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهرفيها طلاب من مدرسة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm51p5rz4/manifest
ark:/13030/m5x42p79,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0087,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,صورة شخصية لرجل,"A Personal Photograph of a Man, 1989",A black-and-white personal photograph of a man from the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة شخصية غير ملونة، يظهر فيها رجل من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,2537.0,1704.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/27467_ca_object_representations_media_143279_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/33774_ca_object_representations_media_143279_original.jpg,https://palarchive.org/index.php/Detail/objects/182861/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:33,A black-and-white personal photograph of a man from the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.,صورة شخصية غير ملونة، يظهر فيها رجل من بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5x42p79/manifest
ark:/13030/m50p8qv6,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0088,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رسومات فلكلورية فلسطينية,"Palestinian Folkloric Paintings, 1989","A black-and-white photograph, featuring Palestinian Folkloric Paintings on the walls of Beit Sahour's school in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها رسومات فلكلورية فلسطينية على جدار مدرسة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1704.0,2541.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/78179_ca_object_representations_media_143280_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/94481_ca_object_representations_media_143280_original.jpg,https://palarchive.org/index.php/Detail/objects/182862/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:33,"A black-and-white photograph, featuring Palestinian Folkloric Paintings on the walls of Beit Sahour's school in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها رسومات فلكلورية فلسطينية على جدار مدرسة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50p8qv6/manifest
ark:/13030/m5jt7g6r,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0089,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,امرأة مسنة تشتري الكعك,"An Old Woman Buying Sesame Bread, 1989","A black-and-white photograph, featuring an old woman buying Sesame Bread in Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها مرأة مسنة تشتري الكعك في بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1704.0,2507.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/61387_ca_object_representations_media_143281_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/44729_ca_object_representations_media_143281_original.jpg,https://palarchive.org/index.php/Detail/objects/182863/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:33,"A black-and-white photograph, featuring an old woman buying Sesame Bread in Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها مرأة مسنة تشتري الكعك في بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5jt7g6r/manifest
ark:/13030/m577363x,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0090,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,قبة الصخرة,The Dome of the Rock,"A black-and-white photograph, featuring The Dome of the Rock. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، تظهر فيها قبة الصخرة. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,,,,"[31.768319,35.21371]",,,image/jpeg,2490.0,1688.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/81923_ca_object_representations_media_143282_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/67349_ca_object_representations_media_143282_original.jpg,https://palarchive.org/index.php/Detail/objects/182864/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:33,"A black-and-white photograph, featuring The Dome of the Rock. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، تظهر فيها قبة الصخرة. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm577363x/manifest
ark:/13030/m5kh8d4m,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0091,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,قبة الصخرة,The Dome of the Rock,"A black-and-white photograph, featuring The Dome of the Rock. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، تظهر فيها قبة الصخرة. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,,,,"[31.768319,35.21371]",,,image/jpeg,2550.0,1697.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/97820_ca_object_representations_media_143283_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/92712_ca_object_representations_media_143283_original.jpg,https://palarchive.org/index.php/Detail/objects/182865/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:34,"A black-and-white photograph, featuring The Dome of the Rock. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، تظهر فيها قبة الصخرة. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5kh8d4m/manifest
ark:/13030/m5pk86zh,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0092,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,رجل مسن في البلدة القديمة في القدس,An Old Man in the Old Town in Jerusalem,A black-and-white photograph featuring an old man walking in the Old Town of Jerusalem next to al-Shurabji Mosque in Jerusalem. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها رجل مسن في البلد القديمة بالقرب من مسجد الشوربجي في القدس. وجدت في مجموعة الصحفي دانيال,,black-and-white photographs,,still image,,,,"[31.768319,35.21371]",,,image/jpeg,1700.0,2472.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/19237_ca_object_representations_media_143284_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/23305_ca_object_representations_media_143284_original.jpg,https://palarchive.org/index.php/Detail/objects/182866/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:34,A black-and-white photograph featuring an old man walking in the Old Town of Jerusalem next to al-Shurabji Mosque in Jerusalem. This photograph was found among the archive of the Journalist Danial H.,صورة غير ملونة، يظهر فيها رجل مسن في البلد القديمة بالقرب من مسجد الشوربجي في القدس. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5pk86zh/manifest
ark:/13030/m58d7n2d,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0093,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,امرأة مسنة تشتري الكعك,"An Old Woman Buying Sesame Bread, 1989","A black-and-white photograph, featuring an old woman buying Sesame Bread in Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها امرأة مسنة تشتري الكعك عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1702.0,2533.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/12127_ca_object_representations_media_143285_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/91239_ca_object_representations_media_143285_original.jpg,https://palarchive.org/index.php/Detail/objects/182867/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:34,"A black-and-white photograph, featuring an old woman buying Sesame Bread in Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها امرأة مسنة تشتري الكعك عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm58d7n2d/manifest
ark:/13030/m5f26qgb,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0094,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,بلدة بيت ساحور,"The Town of Beit Sahour, 1989","A black-and-white photograph, featuring the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,,,,"[31.697836,35.22853]",,,image/jpeg,1701.0,2534.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/46996_ca_object_representations_media_143286_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/87903_ca_object_representations_media_143286_original.jpg,https://palarchive.org/index.php/Detail/objects/182868/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:17,10 March 2021 at 15:22:34,"A black-and-white photograph, featuring the town of Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5f26qgb/manifest
ark:/13030/m5xt3m86,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0095,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,طفلة ترفع علامة النصر,"A Child Raising the Sign of Victory, 1989","A black-and-white photograph featuring a child raising the sign of Victory in the town of Beit Sahour in 1989, this photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، تظهر فيها طفلة ترفع علامة النصر في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,2543.0,1706.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/9025_ca_object_representations_media_143287_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/55148_ca_object_representations_media_143287_original.jpg,https://palarchive.org/index.php/Detail/objects/182869/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:18,10 March 2021 at 15:22:34,"A black-and-white photograph featuring a child raising the sign of Victory in the town of Beit Sahour in 1989, this photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، تظهر فيها طفلة ترفع علامة النصر في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5xt3m86/manifest
ark:/13030/m50w64kw,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0096,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,منزل بسيط في بلدة بيت ساحور,"A Cozy House in the Town of Beit Sahour, 1989","A black-and-white photograph, featuring a cozy house from the inside in Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها منزل من الداخل في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,"[31.697836,35.22853]",,,image/jpeg,1706.0,2453.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/97905_ca_object_representations_media_143288_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/64115_ca_object_representations_media_143288_original.jpg,https://palarchive.org/index.php/Detail/objects/182870/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:18,10 March 2021 at 15:22:35,"A black-and-white photograph, featuring a cozy house from the inside in Beit Sahour in 1989. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها منزل من الداخل في بلدة بيت ساحور عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm50w64kw/manifest
ark:/13030/m55b7t8j,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0097,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,مشهد عام لخيام، 1989,"Tents, 1989","A black-and-white photograph, featuring a general view of people sitting inside tents in 1980. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها مشهد عام لمجموعة من الناس يجلسون داخل خيام عام 1989. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1698.0,2542.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/6206_ca_object_representations_media_143289_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/38265_ca_object_representations_media_143289_original.jpg,https://palarchive.org/index.php/Detail/objects/182871/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:18,10 March 2021 at 15:22:35,"A black-and-white photograph, featuring a general view of people sitting inside tents in 1980. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها مشهد عام لمجموعة من الناس يجلسون داخل خيام عام 1989. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm55b7t8j/manifest
ark:/13030/m5cs3k6k,ark:/21198/z16q7gvn,,Work,239.0,0239.01.0098,The Daniel Hughes Collection,Daniel Hughes Sub-collection 1: Photographs,امرأة كبيرة في السن، 1989,"An Old Woman, 1989","A black-and-white photograph, featuring an old woman sleeping in her cozy house. This photograph was found among the archive of the Journalist Danial H. |~|صورة غير ملونة، يظهر فيها امرأة كبير في السن نائمة داخل منزل بسيط. وجدت في مجموعة الصحفي دانيال",,black-and-white photographs,,still image,1989; Date created,1989.0,,,,,image/jpeg,1710.0,2554.0,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/30952_ca_object_representations_media_143290_preview.jpg,https://d7rm5xoig729r.cloudfront.net/collectiveaccess/images/1/4/3/2/57618_ca_object_representations_media_143290_original.jpg,https://palarchive.org/index.php/Detail/objects/182872/lang/en_US,The Palestinian Museum Digital Archive,info@palarchive.org,,good; 224,,The Daniel Hughes Collection | Daniel Hughes Sub-collection 1: Photographs,30 September 2019 at 13:34:18,10 March 2021 at 15:22:35,"A black-and-white photograph, featuring an old woman sleeping in her cozy house. This photograph was found among the archive of the Journalist Danial H.",صورة غير ملونة، يظهر فيها امرأة كبير في السن نائمة داخل منزل بسيط. وجدت في مجموعة الصحفي دانيال,black-and-white photographs,,,,International Digital Ephemera Project,https://iiif.library.ucla.edu/ark%3A%2F13030%2Fm5cs3k6k/manifest
